time,x,y,H
0.737,0.000191054,804.296,11.2689
0.738,0.000188363,803.492,11.269
0.739,0.000185712,802.688,11.2692
0.74,0.000183102,801.886,11.2693
0.741,0.000180532,801.084,11.2694
0.742,0.000178001,800.283,11.2695
0.743,0.000175508,799.483,11.2696
0.744,0.000173052,798.683,11.2697
0.745,0.000170634,797.884,11.2698
0.746,0.000168252,797.087,11.2699
0.747,0.000165907,796.289,11.2699
0.748,0.000163596,795.493,11.27
0.749,0.000161321,794.698,11.2701
0.75,0.000159079,793.903,11.2702
0.751,0.000156872,793.109,11.2703
0.752,0.000154697,792.316,11.2704
0.753,0.000152555,791.524,11.2705
0.754,0.000150445,790.732,11.2706
0.755,0.000148367,789.941,11.2707
0.756,0.00014632,789.151,11.2708
0.757,0.000144303,788.362,11.2709
0.758,0.000142316,787.574,11.271
0.759,0.000140359,786.786,11.2711
0.76,0.000138431,786,11.2712
0.761,0.000136532,785.214,11.2713
0.762,0.000134661,784.428,11.2714
0.763,0.000132818,783.644,11.2715
0.764,0.000131002,782.86,11.2716
0.765,0.000129212,782.077,11.2717
0.766,0.00012745,781.295,11.2718
0.767,0.000125713,780.514,11.2719
0.768,0.000124002,779.734,11.272
0.769,0.000122316,778.954,11.2721
0.77,0.000120655,778.175,11.2722
0.771,0.000119019,777.397,11.2723
0.772,0.000117406,776.619,11.2724
0.773,0.000115818,775.843,11.2724
0.774,0.000114252,775.067,11.2725
0.775,0.00011271,774.292,11.2726
0.776,0.00011119,773.517,11.2727
0.777,0.000109692,772.744,11.2728
0.778,0.000108216,771.971,11.2729
0.779,0.000106762,771.199,11.273
0.78,0.000105328,770.428,11.2731
0.781,0.000103916,769.658,11.2732
0.782,0.000102524,768.888,11.2733
0.783,0.000101153,768.119,11.2734
0.784,9.98012e-05,767.351,11.2735
0.785,9.84692e-05,766.584,11.2736
0.786,9.71564e-05,765.817,11.2736
0.787,9.58626e-05,765.051,11.2737
0.788,9.45876e-05,764.286,11.2738
0.789,9.33309e-05,763.522,11.2739
0.79,9.20924e-05,762.758,11.274
0.791,9.08717e-05,761.996,11.2741
0.792,8.96685e-05,761.234,11.2742
0.793,8.84827e-05,760.472,11.2743
0.794,8.73139e-05,759.712,11.2744
0.795,8.61618e-05,758.952,11.2744
0.796,8.50263e-05,758.193,11.2745
0.797,8.3907e-05,757.435,11.2746
0.798,8.28038e-05,756.678,11.2747
0.799,8.17163e-05,755.921,11.2748
0.8,8.06443e-05,755.165,11.2749
0.801,7.95876e-05,754.41,11.275
0.802,7.85459e-05,753.655,11.2751
0.803,7.75191e-05,752.902,11.2752
0.804,7.65068e-05,752.149,11.2752
0.805,7.55089e-05,751.397,11.2753
0.806,7.45252e-05,750.645,11.2754
0.807,7.35554e-05,749.895,11.2755
0.808,7.25994e-05,749.145,11.2756
0.809,7.16568e-05,748.396,11.2757
0.81,7.07276e-05,747.647,11.2758
0.811,6.98114e-05,746.9,11.2758
0.812,6.89082e-05,746.153,11.2759
0.813,6.80177e-05,745.407,11.276
0.814,6.71397e-05,744.661,11.2761
0.815,6.62741e-05,743.916,11.2762
0.816,6.54206e-05,743.173,11.2763
0.817,6.45791e-05,742.429,11.2764
0.818,6.37493e-05,741.687,11.2764
0.819,6.29312e-05,740.945,11.2765
0.82,6.21245e-05,740.204,11.2766
0.821,6.1329e-05,739.464,11.2767
0.822,6.05447e-05,738.725,11.2768
0.823,5.97712e-05,737.986,11.2769
0.824,5.90086e-05,737.248,11.2769
0.825,5.82565e-05,736.511,11.277
0.826,5.75149e-05,735.774,11.2771
0.827,5.67836e-05,735.038,11.2772
0.828,5.60624e-05,734.303,11.2773
0.829,5.53512e-05,733.569,11.2774
0.83,5.46498e-05,732.836,11.2774
0.831,5.39581e-05,732.103,11.2775
0.832,5.32759e-05,731.371,11.2776
0.833,5.26032e-05,730.639,11.2777
0.834,5.19397e-05,729.909,11.2778
0.835,5.12854e-05,729.179,11.2778
0.836,5.064e-05,728.449,11.2779
0.837,5.00035e-05,727.721,11.278
0.838,4.93758e-05,726.993,11.2781
0.839,4.87566e-05,726.266,11.2782
0.84,4.81459e-05,725.54,11.2782
0.841,4.75436e-05,724.815,11.2783
0.842,4.69495e-05,724.09,11.2784
0.843,4.63634e-05,723.366,11.2785
0.844,4.57854e-05,722.642,11.2786
0.845,4.52153e-05,721.92,11.2786
0.846,4.46529e-05,721.198,11.2787
0.847,4.40981e-05,720.476,11.2788
0.848,4.35509e-05,719.756,11.2789
0.849,4.3011e-05,719.036,11.279
0.85,4.24785e-05,718.317,11.279
0.851,4.19532e-05,717.599,11.2791
0.852,4.1435e-05,716.881,11.2792
0.853,4.09238e-05,716.164,11.2793
0.854,4.04195e-05,715.448,11.2793
0.855,3.9922e-05,714.733,11.2794
0.856,3.94311e-05,714.018,11.2795
0.857,3.89469e-05,713.304,11.2796
0.858,3.84692e-05,712.591,11.2797
0.859,3.79979e-05,711.878,11.2797
0.86,3.75329e-05,711.166,11.2798
0.861,3.70741e-05,710.455,11.2799
0.862,3.66215e-05,709.745,11.28
0.863,3.61749e-05,709.035,11.28
0.864,3.57342e-05,708.326,11.2801
0.865,3.52995e-05,707.618,11.2802
0.866,3.48705e-05,706.91,11.2803
0.867,3.44472e-05,706.203,11.2803
0.868,3.40296e-05,705.497,11.2804
0.869,3.36175e-05,704.791,11.2805
0.87,3.32109e-05,704.087,11.2806
0.871,3.28096e-05,703.382,11.2806
0.872,3.24137e-05,702.679,11.2807
0.873,3.2023e-05,701.976,11.2808
0.874,3.16374e-05,701.274,11.2809
0.875,3.1257e-05,700.573,11.2809
0.876,3.08815e-05,699.873,11.281
0.877,3.0511e-05,699.173,11.2811
0.878,3.01454e-05,698.474,11.2812
0.879,2.97846e-05,697.775,11.2812
0.88,2.94285e-05,697.077,11.2813
0.881,2.90771e-05,696.38,11.2814
0.882,2.87303e-05,695.684,11.2814
0.883,2.8388e-05,694.988,11.2815
0.884,2.80502e-05,694.293,11.2816
0.885,2.77168e-05,693.599,11.2817
0.886,2.73877e-05,692.905,11.2817
0.887,2.70629e-05,692.212,11.2818
0.888,2.67424e-05,691.52,11.2819
0.889,2.6426e-05,690.829,11.282
0.89,2.61138e-05,690.138,11.282
0.891,2.58055e-05,689.448,11.2821
0.892,2.55013e-05,688.758,11.2822
0.893,2.5201e-05,688.069,11.2822
0.894,2.49046e-05,687.381,11.2823
0.895,2.46121e-05,686.694,11.2824
0.896,2.43233e-05,686.007,11.2824
0.897,2.40382e-05,685.321,11.2825
0.898,2.37568e-05,684.636,11.2826
0.899,2.3479e-05,683.951,11.2827
0.9,2.32048e-05,683.267,11.2827
0.901,2.29341e-05,682.584,11.2828
0.902,2.26669e-05,681.902,11.2829
0.903,2.24031e-05,681.22,11.2829
0.904,2.21427e-05,680.538,11.283
0.905,2.18856e-05,679.858,11.2831
0.906,2.16318e-05,679.178,11.2831
0.907,2.13812e-05,678.499,11.2832
0.908,2.11338e-05,677.82,11.2833
0.909,2.08896e-05,677.143,11.2833
0.91,2.06485e-05,676.465,11.2834
0.911,2.04104e-05,675.789,11.2835
0.912,2.01754e-05,675.113,11.2836
0.913,1.99433e-05,674.438,11.2836
0.914,1.97142e-05,673.764,11.2837
0.915,1.9488e-05,673.09,11.2838
0.916,1.92646e-05,672.417,11.2838
0.917,1.9044e-05,671.744,11.2839
0.918,1.88263e-05,671.073,11.284
0.919,1.86112e-05,670.401,11.284
0.92,1.83989e-05,669.731,11.2841
0.921,1.81893e-05,669.061,11.2842
0.922,1.79823e-05,668.392,11.2842
0.923,1.77778e-05,667.724,11.2843
0.924,1.7576e-05,667.056,11.2844
0.925,1.73767e-05,666.389,11.2844
0.926,1.71798e-05,665.723,11.2845
0.927,1.69854e-05,665.057,11.2845
0.928,1.67935e-05,664.392,11.2846
0.929,1.66039e-05,663.728,11.2847
0.93,1.64167e-05,663.064,11.2847
0.931,1.62318e-05,662.401,11.2848
0.932,1.60493e-05,661.738,11.2849
0.933,1.5869e-05,661.077,11.2849
0.934,1.56909e-05,660.416,11.285
0.935,1.5515e-05,659.755,11.2851
0.936,1.53413e-05,659.095,11.2851
0.937,1.51698e-05,658.436,11.2852
0.938,1.50004e-05,657.778,11.2853
0.939,1.4833e-05,657.12,11.2853
0.94,1.46677e-05,656.463,11.2854
0.941,1.45045e-05,655.806,11.2855
0.942,1.43433e-05,655.151,11.2855
0.943,1.4184e-05,654.496,11.2856
0.944,1.40267e-05,653.841,11.2856
0.945,1.38713e-05,653.187,11.2857
0.946,1.37179e-05,652.534,11.2858
0.947,1.35663e-05,651.881,11.2858
0.948,1.34165e-05,651.23,11.2859
0.949,1.32686e-05,650.578,11.286
0.95,1.31225e-05,649.928,11.286
0.951,1.29782e-05,649.278,11.2861
0.952,1.28356e-05,648.629,11.2861
0.953,1.26948e-05,647.98,11.2862
0.954,1.25556e-05,647.332,11.2863
0.955,1.24182e-05,646.685,11.2863
0.956,1.22824e-05,646.038,11.2864
0.957,1.21483e-05,645.392,11.2864
0.958,1.20158e-05,644.747,11.2865
0.959,1.18849e-05,644.102,11.2866
0.96,1.17555e-05,643.458,11.2866
0.961,1.16278e-05,642.814,11.2867
0.962,1.15015e-05,642.171,11.2867
0.963,1.13768e-05,641.529,11.2868
0.964,1.12536e-05,640.888,11.2869
0.965,1.11319e-05,640.247,11.2869
0.966,1.10116e-05,639.607,11.287
0.967,1.08927e-05,638.967,11.287
0.968,1.07753e-05,638.328,11.2871
0.969,1.06593e-05,637.69,11.2872
0.97,1.05447e-05,637.052,11.2872
0.971,1.04314e-05,636.415,11.2873
0.972,1.03195e-05,635.779,11.2873
0.973,1.02089e-05,635.143,11.2874
0.974,1.00997e-05,634.508,11.2875
0.975,9.9917e-06,633.873,11.2875
0.976,9.88502e-06,633.239,11.2876
0.977,9.77959e-06,632.606,11.2876
0.978,9.67542e-06,631.973,11.2877
0.979,9.57248e-06,631.341,11.2878
0.98,9.47075e-06,630.71,11.2878
0.981,9.37023e-06,630.079,11.2879
0.982,9.27089e-06,629.449,11.2879
0.983,9.17272e-06,628.82,11.288
0.984,9.07571e-06,628.191,11.288
0.985,8.97983e-06,627.563,11.2881
0.986,8.88508e-06,626.935,11.2882
0.987,8.79145e-06,626.308,11.2882
0.988,8.69891e-06,625.682,11.2883
0.989,8.60745e-06,625.056,11.2883
0.99,8.51706e-06,624.431,11.2884
0.991,8.42773e-06,623.807,11.2884
0.992,8.33944e-06,623.183,11.2885
0.993,8.25218e-06,622.56,11.2886
0.994,8.16593e-06,621.937,11.2886
0.995,8.08069e-06,621.315,11.2887
0.996,7.99644e-06,620.694,11.2887
0.997,7.91317e-06,620.073,11.2888
0.998,7.83086e-06,619.453,11.2888
0.999,7.7495e-06,618.834,11.2889
1,7.66909e-06,618.215,11.2889
1.001,7.5896e-06,617.597,11.289
1.002,7.51104e-06,616.979,11.289
1.003,7.43338e-06,616.362,11.2891
1.004,7.35661e-06,615.746,11.2892
1.005,7.28073e-06,615.13,11.2892
1.006,7.20572e-06,614.515,11.2893
1.007,7.13157e-06,613.9,11.2893
1.008,7.05827e-06,613.287,11.2894
1.009,6.98581e-06,612.673,11.2894
1.01,6.91418e-06,612.061,11.2895
1.011,6.84337e-06,611.449,11.2895
1.012,6.77337e-06,610.837,11.2896
1.013,6.70417e-06,610.226,11.2896
1.014,6.63576e-06,609.616,11.2897
1.015,6.56812e-06,609.006,11.2898
1.016,6.50126e-06,608.397,11.2898
1.017,6.43515e-06,607.789,11.2899
1.018,6.3698e-06,607.181,11.2899
1.019,6.30519e-06,606.574,11.29
1.02,6.24131e-06,605.967,11.29
1.021,6.17815e-06,605.361,11.2901
1.022,6.1157e-06,604.756,11.2901
1.023,6.05397e-06,604.151,11.2902
1.024,5.99292e-06,603.547,11.2902
1.025,5.93257e-06,602.944,11.2903
1.026,5.87289e-06,602.341,11.2903
1.027,5.81389e-06,601.738,11.2904
1.028,5.75555e-06,601.137,11.2904
1.029,5.69786e-06,600.535,11.2905
1.03,5.64082e-06,599.935,11.2905
1.031,5.58442e-06,599.335,11.2906
1.032,5.52865e-06,598.736,11.2906
1.033,5.47351e-06,598.137,11.2907
1.034,5.41897e-06,597.539,11.2907
1.035,5.36505e-06,596.941,11.2908
1.036,5.31173e-06,596.344,11.2908
1.037,5.259e-06,595.748,11.2909
1.038,5.20686e-06,595.152,11.2909
1.039,5.15529e-06,594.557,11.291
1.04,5.1043e-06,593.963,11.291
1.041,5.05388e-06,593.369,11.2911
1.042,5.00401e-06,592.775,11.2911
1.043,4.95469e-06,592.182,11.2912
1.044,4.90592e-06,591.59,11.2912
1.045,4.85768e-06,590.999,11.2913
1.046,4.80998e-06,590.408,11.2913
1.047,4.7628e-06,589.817,11.2914
1.048,4.71615e-06,589.227,11.2914
1.049,4.67e-06,588.638,11.2915
1.05,4.62436e-06,588.05,11.2915
1.051,4.57922e-06,587.462,11.2916
1.052,4.53458e-06,586.874,11.2916
1.053,4.49042e-06,586.287,11.2917
1.054,4.44675e-06,585.701,11.2917
1.055,4.40356e-06,585.115,11.2918
1.056,4.36083e-06,584.53,11.2918
1.057,4.31857e-06,583.946,11.2919
1.058,4.27677e-06,583.362,11.2919
1.059,4.23543e-06,582.778,11.292
1.06,4.19453e-06,582.195,11.292
1.061,4.15408e-06,581.613,11.2921
1.062,4.11407e-06,581.032,11.2921
1.063,4.07449e-06,580.451,11.2922
1.064,4.03534e-06,579.87,11.2922
1.065,3.99661e-06,579.29,11.2923
1.066,3.9583e-06,578.711,11.2923
1.067,3.9204e-06,578.132,11.2924
1.068,3.88291e-06,577.554,11.2924
1.069,3.84582e-06,576.977,11.2925
1.07,3.80914e-06,576.4,11.2925
1.071,3.77284e-06,575.823,11.2925
1.072,3.73694e-06,575.247,11.2926
1.073,3.70142e-06,574.672,11.2926
1.074,3.66628e-06,574.097,11.2927
1.075,3.63152e-06,573.523,11.2927
1.076,3.59712e-06,572.95,11.2928
1.077,3.5631e-06,572.377,11.2928
1.078,3.52944e-06,571.805,11.2929
1.079,3.49613e-06,571.233,11.2929
1.08,3.46318e-06,570.662,11.293
1.081,3.43058e-06,570.091,11.293
1.082,3.39833e-06,569.521,11.2931
1.083,3.36642e-06,568.951,11.2931
1.084,3.33484e-06,568.382,11.2931
1.085,3.3036e-06,567.814,11.2932
1.086,3.27269e-06,567.246,11.2932
1.087,3.24211e-06,566.679,11.2933
1.088,3.21185e-06,566.112,11.2933
1.089,3.18191e-06,565.546,11.2934
1.09,3.15228e-06,564.981,11.2934
1.091,3.12297e-06,564.416,11.2935
1.092,3.09396e-06,563.851,11.2935
1.093,3.06526e-06,563.287,11.2935
1.094,3.03686e-06,562.724,11.2936
1.095,3.00875e-06,562.161,11.2936
1.096,2.98094e-06,561.599,11.2937
1.097,2.95342e-06,561.037,11.2937
1.098,2.92619e-06,560.476,11.2938
1.099,2.89924e-06,559.916,11.2938
1.1,2.87257e-06,559.356,11.2939
1.101,2.84618e-06,558.797,11.2939
1.102,2.82006e-06,558.238,11.2939
1.103,2.79422e-06,557.68,11.294
1.104,2.76864e-06,557.122,11.294
1.105,2.74333e-06,556.565,11.2941
1.106,2.71828e-06,556.008,11.2941
1.107,2.69349e-06,555.452,11.2942
1.108,2.66895e-06,554.897,11.2942
1.109,2.64467e-06,554.342,11.2942
1.11,2.62064e-06,553.788,11.2943
1.111,2.59686e-06,553.234,11.2943
1.112,2.57332e-06,552.681,11.2944
1.113,2.55002e-06,552.128,11.2944
1.114,2.52696e-06,551.576,11.2945
1.115,2.50414e-06,551.024,11.2945
1.116,2.48155e-06,550.473,11.2945
1.117,2.45919e-06,549.923,11.2946
1.118,2.43706e-06,549.373,11.2946
1.119,2.41516e-06,548.823,11.2947
1.12,2.39348e-06,548.275,11.2947
1.121,2.37202e-06,547.726,11.2947
1.122,2.35078e-06,547.179,11.2948
1.123,2.32976e-06,546.631,11.2948
1.124,2.30895e-06,546.085,11.2949
1.125,2.28835e-06,545.539,11.2949
1.126,2.26795e-06,544.993,11.2949
1.127,2.24777e-06,544.448,11.295
1.128,2.22779e-06,543.904,11.295
1.129,2.20801e-06,543.36,11.2951
1.13,2.18843e-06,542.816,11.2951
1.131,2.16905e-06,542.274,11.2952
1.132,2.14986e-06,541.731,11.2952
1.133,2.13087e-06,541.19,11.2952
1.134,2.11207e-06,540.648,11.2953
1.135,2.09346e-06,540.108,11.2953
1.136,2.07503e-06,539.568,11.2954
1.137,2.05679e-06,539.028,11.2954
1.138,2.03873e-06,538.489,11.2954
1.139,2.02085e-06,537.951,11.2955
1.14,2.00315e-06,537.413,11.2955
1.141,1.98562e-06,536.875,11.2956
1.142,1.96827e-06,536.338,11.2956
1.143,1.9511e-06,535.802,11.2956
1.144,1.93409e-06,535.266,11.2957
1.145,1.91725e-06,534.731,11.2957
1.146,1.90058e-06,534.196,11.2957
1.147,1.88408e-06,533.662,11.2958
1.148,1.86774e-06,533.128,11.2958
1.149,1.85156e-06,532.595,11.2959
1.15,1.83554e-06,532.063,11.2959
1.151,1.81968e-06,531.531,11.2959
1.152,1.80397e-06,530.999,11.296
1.153,1.78842e-06,530.468,11.296
1.154,1.77303e-06,529.938,11.2961
1.155,1.75778e-06,529.408,11.2961
1.156,1.74268e-06,528.878,11.2961
1.157,1.72774e-06,528.349,11.2962
1.158,1.71293e-06,527.821,11.2962
1.159,1.69828e-06,527.293,11.2962
1.16,1.68376e-06,526.766,11.2963
1.161,1.66939e-06,526.239,11.2963
1.162,1.65516e-06,525.713,11.2964
1.163,1.64107e-06,525.187,11.2964
1.164,1.62711e-06,524.662,11.2964
1.165,1.6133e-06,524.137,11.2965
1.166,1.59961e-06,523.613,11.2965
1.167,1.58606e-06,523.09,11.2965
1.168,1.57264e-06,522.566,11.2966
1.169,1.55935e-06,522.044,11.2966
1.17,1.54618e-06,521.522,11.2967
1.171,1.53315e-06,521,11.2967
1.172,1.52024e-06,520.479,11.2967
1.173,1.50745e-06,519.959,11.2968
1.174,1.49479e-06,519.439,11.2968
1.175,1.48225e-06,518.919,11.2968
1.176,1.46984e-06,518.401,11.2969
1.177,1.45754e-06,517.882,11.2969
1.178,1.44535e-06,517.364,11.2969
1.179,1.43329e-06,516.847,11.297
1.18,1.42134e-06,516.33,11.297
1.181,1.4095e-06,515.814,11.2971
1.182,1.39778e-06,515.298,11.2971
1.183,1.38617e-06,514.783,11.2971
1.184,1.37467e-06,514.268,11.2972
1.185,1.36328e-06,513.754,11.2972
1.186,1.352e-06,513.24,11.2972
1.187,1.34083e-06,512.727,11.2973
1.188,1.32976e-06,512.214,11.2973
1.189,1.3188e-06,511.702,11.2973
1.19,1.30794e-06,511.19,11.2974
1.191,1.29718e-06,510.679,11.2974
1.192,1.28653e-06,510.168,11.2974
1.193,1.27597e-06,509.658,11.2975
1.194,1.26552e-06,509.148,11.2975
1.195,1.25516e-06,508.639,11.2975
1.196,1.24491e-06,508.13,11.2976
1.197,1.23474e-06,507.622,11.2976
1.198,1.22468e-06,507.115,11.2977
1.199,1.21471e-06,506.608,11.2977
1.2,1.20483e-06,506.101,11.2977
1.201,1.19504e-06,505.595,11.2978
1.202,1.18535e-06,505.089,11.2978
1.203,1.17575e-06,504.584,11.2978
1.204,1.16623e-06,504.08,11.2979
1.205,1.15681e-06,503.576,11.2979
1.206,1.14747e-06,503.072,11.2979
1.207,1.13822e-06,502.569,11.298
1.208,1.12906e-06,502.066,11.298
1.209,1.11998e-06,501.564,11.298
1.21,1.11098e-06,501.063,11.2981
1.211,1.10207e-06,500.562,11.2981
1.212,1.09324e-06,500.061,11.2981
1.213,1.08449e-06,499.561,11.2982
1.214,1.07583e-06,499.061,11.2982
1.215,1.06724e-06,498.562,11.2982
1.216,1.05873e-06,498.064,11.2983
1.217,1.0503e-06,497.566,11.2983
1.218,1.04195e-06,497.068,11.2983
1.219,1.03368e-06,496.571,11.2984
1.22,1.02548e-06,496.075,11.2984
1.221,1.01736e-06,495.578,11.2984
1.222,1.00931e-06,495.083,11.2985
1.223,1.00133e-06,494.588,11.2985
1.224,9.9343e-07,494.093,11.2985
1.225,9.856e-07,493.599,11.2985
1.226,9.77842e-07,493.106,11.2986
1.227,9.70154e-07,492.612,11.2986
1.228,9.62536e-07,492.12,11.2986
1.229,9.54987e-07,491.628,11.2987
1.23,9.47507e-07,491.136,11.2987
1.231,9.40095e-07,490.645,11.2987
1.232,9.3275e-07,490.154,11.2988
1.233,9.25472e-07,489.664,11.2988
1.234,9.1826e-07,489.174,11.2988
1.235,9.11112e-07,488.685,11.2989
1.236,9.0403e-07,488.197,11.2989
1.237,8.97011e-07,487.708,11.2989
1.238,8.90055e-07,487.221,11.299
1.239,8.83162e-07,486.733,11.299
1.24,8.76331e-07,486.247,11.299
1.241,8.69562e-07,485.76,11.2991
1.242,8.62853e-07,485.275,11.2991
1.243,8.56204e-07,484.789,11.2991
1.244,8.49615e-07,484.305,11.2991
1.245,8.43085e-07,483.82,11.2992
1.246,8.36613e-07,483.337,11.2992
1.247,8.30199e-07,482.853,11.2992
1.248,8.23842e-07,482.37,11.2993
1.249,8.17542e-07,481.888,11.2993
1.25,8.11297e-07,481.406,11.2993
1.251,8.05109e-07,480.925,11.2994
1.252,7.98975e-07,480.444,11.2994
1.253,7.92896e-07,479.963,11.2994
1.254,7.8687e-07,479.483,11.2995
1.255,7.80898e-07,479.004,11.2995
1.256,7.74979e-07,478.525,11.2995
1.257,7.69112e-07,478.046,11.2995
1.258,7.63297e-07,477.568,11.2996
1.259,7.57533e-07,477.091,11.2996
1.26,7.5182e-07,476.614,11.2996
1.261,7.46157e-07,476.137,11.2997
1.262,7.40544e-07,475.661,11.2997
1.263,7.3498e-07,475.185,11.2997
1.264,7.29465e-07,474.71,11.2997
1.265,7.23998e-07,474.235,11.2998
1.266,7.18579e-07,473.761,11.2998
1.267,7.13208e-07,473.287,11.2998
1.268,7.07883e-07,472.814,11.2999
1.269,7.02605e-07,472.341,11.2999
1.27,6.97373e-07,471.869,11.2999
1.271,6.92186e-07,471.397,11.3
1.272,6.87044e-07,470.926,11.3
1.273,6.81948e-07,470.455,11.3
1.274,6.76895e-07,469.984,11.3
1.275,6.71886e-07,469.514,11.3001
1.276,6.66921e-07,469.045,11.3001
1.277,6.61998e-07,468.576,11.3001
1.278,6.57118e-07,468.107,11.3001
1.279,6.52281e-07,467.639,11.3002
1.28,6.47484e-07,467.171,11.3002
1.281,6.4273e-07,466.704,11.3002
1.282,6.38016e-07,466.237,11.3003
1.283,6.33343e-07,465.771,11.3003
1.284,6.28709e-07,465.305,11.3003
1.285,6.24116e-07,464.84,11.3003
1.286,6.19562e-07,464.375,11.3004
1.287,6.15047e-07,463.911,11.3004
1.288,6.1057e-07,463.447,11.3004
1.289,6.06132e-07,462.984,11.3005
1.29,6.01732e-07,462.521,11.3005
1.291,5.97369e-07,462.058,11.3005
1.292,5.93043e-07,461.596,11.3005
1.293,5.88755e-07,461.134,11.3006
1.294,5.84502e-07,460.673,11.3006
1.295,5.80286e-07,460.213,11.3006
1.296,5.76105e-07,459.752,11.3006
1.297,5.7196e-07,459.293,11.3007
1.298,5.6785e-07,458.833,11.3007
1.299,5.63775e-07,458.375,11.3007
1.3,5.59734e-07,457.916,11.3008
1.301,5.55727e-07,457.458,11.3008
1.302,5.51754e-07,457.001,11.3008
1.303,5.47815e-07,456.544,11.3008
1.304,5.43908e-07,456.087,11.3009
1.305,5.40035e-07,455.631,11.3009
1.306,5.36194e-07,455.176,11.3009
1.307,5.32385e-07,454.72,11.3009
1.308,5.28608e-07,454.266,11.301
1.309,5.24863e-07,453.811,11.301
1.31,5.21149e-07,453.358,11.301
1.311,5.17466e-07,452.904,11.301
1.312,5.13813e-07,452.451,11.3011
1.313,5.10191e-07,451.999,11.3011
1.314,5.066e-07,451.547,11.3011
1.315,5.03038e-07,451.095,11.3011
1.316,4.99505e-07,450.644,11.3012
1.317,4.96002e-07,450.194,11.3012
1.318,4.92529e-07,449.743,11.3012
1.319,4.89083e-07,449.294,11.3013
1.32,4.85667e-07,448.844,11.3013
1.321,4.82278e-07,448.395,11.3013
1.322,4.78918e-07,447.947,11.3013
1.323,4.75585e-07,447.499,11.3014
1.324,4.7228e-07,447.052,11.3014
1.325,4.69002e-07,446.605,11.3014
1.326,4.6575e-07,446.158,11.3014
1.327,4.62526e-07,445.712,11.3015
1.328,4.59328e-07,445.266,11.3015
1.329,4.56156e-07,444.821,11.3015
1.33,4.5301e-07,444.376,11.3015
1.331,4.4989e-07,443.932,11.3016
1.332,4.46796e-07,443.488,11.3016
1.333,4.43726e-07,443.044,11.3016
1.334,4.40682e-07,442.601,11.3016
1.335,4.37662e-07,442.159,11.3017
1.336,4.34667e-07,441.716,11.3017
1.337,4.31697e-07,441.275,11.3017
1.338,4.2875e-07,440.833,11.3017
1.339,4.25827e-07,440.393,11.3018
1.34,4.22928e-07,439.952,11.3018
1.341,4.20053e-07,439.512,11.3018
1.342,4.17201e-07,439.073,11.3018
1.343,4.14371e-07,438.634,11.3018
1.344,4.11565e-07,438.195,11.3019
1.345,4.08781e-07,437.757,11.3019
1.346,4.0602e-07,437.319,11.3019
1.347,4.03281e-07,436.882,11.3019
1.348,4.00564e-07,436.445,11.302
1.349,3.97868e-07,436.008,11.302
1.35,3.95194e-07,435.572,11.302
1.351,3.92542e-07,435.137,11.302
1.352,3.89911e-07,434.702,11.3021
1.353,3.87301e-07,434.267,11.3021
1.354,3.84712e-07,433.833,11.3021
1.355,3.82143e-07,433.399,11.3021
1.356,3.79595e-07,432.966,11.3022
1.357,3.77067e-07,432.533,11.3022
1.358,3.74559e-07,432.1,11.3022
1.359,3.72072e-07,431.668,11.3022
1.36,3.69604e-07,431.236,11.3022
1.361,3.67155e-07,430.805,11.3023
1.362,3.64726e-07,430.374,11.3023
1.363,3.62316e-07,429.944,11.3023
1.364,3.59925e-07,429.514,11.3023
1.365,3.57553e-07,429.084,11.3024
1.366,3.552e-07,428.655,11.3024
1.367,3.52865e-07,428.227,11.3024
1.368,3.50549e-07,427.798,11.3024
1.369,3.4825e-07,427.371,11.3025
1.37,3.4597e-07,426.943,11.3025
1.371,3.43708e-07,426.516,11.3025
1.372,3.41464e-07,426.09,11.3025
1.373,3.39237e-07,425.664,11.3025
1.374,3.37027e-07,425.238,11.3026
1.375,3.34835e-07,424.813,11.3026
1.376,3.3266e-07,424.388,11.3026
1.377,3.30501e-07,423.964,11.3026
1.378,3.2836e-07,423.54,11.3027
1.379,3.26235e-07,423.116,11.3027
1.38,3.24127e-07,422.693,11.3027
1.381,3.22035e-07,422.27,11.3027
1.382,3.19959e-07,421.848,11.3027
1.383,3.179e-07,421.426,11.3028
1.384,3.15856e-07,421.005,11.3028
1.385,3.13828e-07,420.584,11.3028
1.386,3.11816e-07,420.163,11.3028
1.387,3.0982e-07,419.743,11.3029
1.388,3.07838e-07,419.323,11.3029
1.389,3.05872e-07,418.904,11.3029
1.39,3.03921e-07,418.485,11.3029
1.391,3.01986e-07,418.067,11.3029
1.392,3.00065e-07,417.648,11.303
1.393,2.98158e-07,417.231,11.303
